url,title,price_in_rp,district,city,bedrooms,bathrooms,land_size_m2,building_size_m2,certificate,electricity_power,property_condition,floor_count,description
https://www.rumah123.com/properti/tangerang/hos9767581/#qid~18aeb085-a7b2-4d18-80f3-28cc6777c4e2,Rumah Cantik Karawaci 15 Menit ke Lippo dan Gading Serpong,770000000.0,0,Tangerang,2.0,2.0,70.0,45.0,SHM,2200.0,Baru,2.0,"Masjid,  Keamanan,  Jogging Track, Kolam Renang,  Taman"
https://www.rumah123.com/properti/tangerang/hos6397603/#qid~f92d9c50-dbab-418d-a757-cf9be2836290,Rumah Mungil minimalis  Dekat Mall gading serpong,825000000.0,0,Tangerang,2.0,2.0,40.0,44.0,SHM,2200.0,Baru,2.0," Ac,  Keamanan,  Taman, CCTV, Jogging Track, Jalur Telepon, Keamanan 24 jam, AC,  CCTV, Track Lari,  Kolam Renang, Taman"
https://www.rumah123.com/properti/tangerang/hos6766759/#qid~f92d9c50-dbab-418d-a757-cf9be2836290,Rumah mewah  super luas serpong,1990000000.0,0,Tangerang,3.0,2.0,120.0,90.0,SHM,2200.0,Baru,2.0,"Kolam Renang, AC, Ac"
https://www.rumah123.com/properti/tangerang/hos11364411/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rumah minimalis Karawaci residence nempel. Gading serpong,950000000.0,0,Tangerang,2.0,1.0,96.0,80.0,SHM,1300.0,Sudah Renovasi,1.0," Taman, Tempat Jemuran, Lapangan Bulu Tangkis, Akses Parkir, Keamanan, Keamanan 24 jam, Lapangan Voli, Taman,  Playground"
https://www.rumah123.com/properti/tangerang/hos11362324/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rumah minimalis Karawaci Residence. Hadap utara,750000000.0,0,Tangerang,2.0,1.0,90.0,60.0,SHM,1300.0,Sudah Renovasi,1.0," Keamanan, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Voli, AC,  Masjid, Ac, Taman"
https://www.rumah123.com/properti/tangerang/hos11364252/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rumah Elegan 2 Lantai SHM Gratis Biaya Biaya Surat Bebas Banjir,755000000.0,0,Tangerang,3.0,2.0,78.0,60.0,SHM,1300.0,Baru,2.0," Keamanan,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon,  Masjid, Track Lari, Taman"
https://www.rumah123.com/properti/tangerang/hos11364208/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rumah Mewah Murah 2 Lantai SHM Gratis Biaya Biaya Surat Lokasi Strategis,785000000.0,0,Tangerang,3.0,2.0,85.0,60.0,SHM,1300.0,Baru,2.0,"Masjid,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari,  Akses Parkir,  One Gate System,  Jalur Telepon"
https://www.rumah123.com/properti/tangerang/hos9659499/#qid~ba20bad9-a662-4594-b829-4ac5fefa0ee8,Rumah Murah dan Bagus di Karawaci,945000000.0,0,Tangerang,4.0,2.0,72.0,83.0,SHM,2200.0,Baru,2.0," Keamanan, CCTV,  Jogging Track,  Taman, Kolam Renang, Jalur Telepon, Taman, Keamanan 24 jam, Ac, AC, Track Lari,  Kolam Renang,  Jalur Telepon"
https://www.rumah123.com/properti/tangerang/hos11181598/#qid~54003faa-18c9-4e10-a528-a1c515628a60,Rumah 2 Lantai Mewah Siap Huni Di Karawaci,900000000.0,0,Tangerang,4.0,2.0,72.0,83.0,SHM,2200.0,Bagus,2.0,"Pemanas Air,  Keamanan,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Ac,  Masjid, Wastafel, Track Lari,  Kolam Renang,  AC"
https://www.rumah123.com/properti/tangerang/hos10613311/#qid~ede15eae-7f52-407b-9fe7-7bdc29376b6a,Rumah Siap Kpr Harga All In Di Modernland Bebas Banjir Dekat Karawaci,4200000000.0,0,Tangerang,6.0,3.0,210.0,300.0,SHM,4400.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10930892/#qid~ede15eae-7f52-407b-9fe7-7bdc29376b6a,Rumah Dekat Karawaci Bebas Banjir di Perum Harapan Kita Harga All In Kpr,1440000000.0,0,Tangerang,2.0,2.0,120.0,102.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10491575/#qid~38dbf9b9-7fc2-4646-bdd9-bab0cc8409ce,Rumah Strategis Siap Kpr Dekat Mall Alam Sutera Harga All In,2220000000.0,0,Tangerang,3.0,3.0,120.0,130.0,SHM,2200.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10720000/#qid~38dbf9b9-7fc2-4646-bdd9-bab0cc8409ce,Rumah Keren Strategis Ke Kawasan Lippo Karawaci & Gading Serpong,945000000.0,0,Tangerang,4.0,2.0,72.0,83.0,SHM,2200.0,Baru,2.0," Keamanan, CCTV,  Taman,  Jogging Track, Kolam Renang"
https://www.rumah123.com/properti/tangerang/hos9932371/#qid~061b8866-ab27-4e79-90a6-dbd1e834c9d9,Rumah Seken Nego Bisa Kpr di Tangerang Grand View Karawaci Harga All In,650000000.0,0,Tangerang,2.0,1.0,72.0,36.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11251201/#qid~216dd44b-abd7-4b0f-9e70-fa95891557fb,Termurah Rumah 2 Lantai Siap Huni di Karawaci Tangerang,650000000.0,0,Tangerang,3.0,2.0,72.0,96.0,SHM,1300.0,Bagus,2.0,"Masjid, Keamanan 24 jam, Tempat Jemuran"
https://www.rumah123.com/properti/tangerang/hos11177282/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rumah 2 Millenials Lantai Strategis Bebas Banjir,954000000.0,0,Tangerang,3.0,2.0,72.0,78.0,SHM,2200.0,Baru,2.0," Keamanan,  Jogging Track, Kolam Renang,  Taman, Jalur Telepon, Kitchen Set,  Masjid, Wastafel, Track Lari, Tempat Gym"
https://www.rumah123.com/properti/tangerang/hos10714386/#qid~18aeb085-a7b2-4d18-80f3-28cc6777c4e2,Rumah siap huni di Karawaci Tangerang,975000000.0,0,Tangerang,4.0,2.0,72.0,78.0,SHM,2200.0,Baru,2.0," Ac, Keamanan,  Taman, Jogging Track"
https://www.rumah123.com/properti/tangerang/hos11363784/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Dijual Murah Rumah Perum 2 Karawaci Tangerang,850000000.0,0,Tangerang,4.0,2.0,135.0,108.0,SHM,2200.0,Bagus,2.0,"Kitchen Set, Keamanan 24 jam"
https://www.rumah123.com/properti/tangerang/hos11360538/#qid~c984c56a-bc1e-499a-afc7-2d459a55dd65,Rumah 2 Lantai Dekat Perkantoran BSD City AEON TOL Dan Stasiun,800000000.0,0,Tangerang,3.0,2.0,60.0,65.0,SHM,2200.0,Baru,2.0,"Tempat Jemuran, Keamanan, Keamanan 24 jam, Wastafel, Taman,  One Gate System"
https://www.rumah123.com/properti/tangerang/hos10978400/#qid~e64191ef-d85d-4374-aece-bf749f369f86,Rumah Siap Kpr di Modernland Premier Park Dekat Cikokol Harga All In,4200000000.0,0,Tangerang,6.0,3.0,210.0,300.0,SHM,4400.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10973592/#qid~e64191ef-d85d-4374-aece-bf749f369f86,Rumah Asri Harga All In Bisa Kpr Dekat Cikokol di Perumahan Harapan Kita,1440000000.0,0,Tangerang,2.0,2.0,120.0,102.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10733331/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,Rumah Siap Kpr Dekat Cikokol di Modernland Akses Mudah Harga All In,1530000000.0,0,Tangerang,2.0,2.0,90.0,95.0,SHM,2200.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11363699/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rumah Murah 2 Lantai Elegan SHM Gratis Biaya Biaya Surat Lokasi Strategis,755000000.0,0,Tangerang,3.0,2.0,78.0,60.0,SHM,1300.0,Baru,2.0," Keamanan,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon,  Masjid, Track Lari"
https://www.rumah123.com/properti/tangerang/hos11363538/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rumah Modern 2 Lantai SHM Gratis Biaya Biaya Surat Lokasi Strategis Bebas Banjir,785000000.0,0,Tangerang,3.0,2.0,85.0,60.0,SHM,1300.0,Baru,2.0,"Masjid,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari,  One Gate System,  Jalur Telepon"
https://www.rumah123.com/properti/tangerang/hos10612597/#qid~e64191ef-d85d-4374-aece-bf749f369f86,Rumah Strategis Harga All In Dekat Alam Sutera Bisa Kpr,2220000000.0,0,Tangerang,3.0,3.0,120.0,130.0,SHM,2200.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10612838/#qid~031d407f-8703-4950-9c55-5101f432d482,Rumah Industrial Modern Harga All In Siap Kpr di Taman Holandia Tangerang,2220000000.0,0,Tangerang,3.0,3.0,120.0,130.0,SHM,2200.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10837696/#qid~ebd7c4a9-0004-4192-a32e-36a5d90cf998,New Cluster Grand Batavia Calista Tangerang,450000000.0,0,Tangerang,2.0,2.0,60.0,46.0,SHM,2200.0,Baru,2.0," Ac, Masjid,  Keamanan,  Taman, Jogging Track,  CCTV,  Kolam Renang,  Jalur Telepon"
https://www.rumah123.com/properti/tangerang/hos10612482/#qid~e64191ef-d85d-4374-aece-bf749f369f86,Rumah Cluster Graha Raflesia Dekat Bitung Bebas Banjir Harga All In Kpr,630000000.0,0,Tangerang,2.0,2.0,72.0,40.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10597643/#qid~031d407f-8703-4950-9c55-5101f432d482,Rumah Bebas Banjir Di Perumahan Citra Raya Harga All In Bisa Kpr,500000000.0,0,Tangerang,2.0,1.0,72.0,50.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10597263/#qid~df433583-d33b-493f-8b79-6a3fc25f2348,Rumah Bebas Banjir Harga All In Kpr Di Graha Raflesia Citra Raya,630000000.0,0,Tangerang,2.0,2.0,72.0,40.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11363442/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,"Dijual Rumah di Serdang Asri, Panongan Tangerang",520000000.0,0,Tangerang,3.0,1.0,90.0,65.0,SHM,1300.0,Baru,1.0,"One Gate System, Taman"
https://www.rumah123.com/properti/tangerang/hos10612701/#qid~e64191ef-d85d-4374-aece-bf749f369f86,Rumah Strategis Siap Kpr di Citra Raya Dekat Tigaraksa Harga All In,1440000000.0,0,Tangerang,4.0,1.0,164.0,100.0,SHM,2200.0,0,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11341021/#qid~c1274867-52e5-4813-b501-82bd0ca7a1ad,"Rumah Di Kawasan Berkembang Tangerang Hanya 1,1 M An",1100000000.0,0,Tangerang,2.0,2.0,60.0,63.0,HGB,2200.0,Baru,2.0," Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Taman, Kitchen Set, Keamanan 24 jam,  Track Lari, Wastafel,  CCTV,  Kolam Renang,  One Gate System, Tempat Gym,  Playground"
https://www.rumah123.com/properti/tangerang/hos10597580/#qid~c1274867-52e5-4813-b501-82bd0ca7a1ad,Rumah Siap Kpr Bebas Banjir Di Citra Raya Harga All In Bisa Nego,500000000.0,0,Tangerang,2.0,1.0,72.0,50.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11319479/#qid~3e8cfc7c-8617-4a40-b9f6-9bf1f80cbbf1,Rumah 2 lantai  di ckuster Dakota. Tipe Datura. Suvarna Sutera. Cikupa. Tangerang.,2200000000.0,0,Tangerang,3.0,3.0,105.0,126.0,0,2200.0,Bagus,2.0," Ac,  Keamanan,  Jogging Track,  Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Track Lari, Taman,  One Gate System,  AC,  Playground"
https://www.rumah123.com/properti/tangerang/hos11299561/#qid~3e8cfc7c-8617-4a40-b9f6-9bf1f80cbbf1,Rumah Baru 2 lantai Suvarna Cikupa Tangerang,1700000000.0,0,Tangerang,3.0,3.0,105.0,126.0,0,2200.0,Baru,2.0,"Kolam Renang, Keamanan"
https://www.rumah123.com/properti/tangerang/hos10902975/#qid~844e8917-3043-4da9-8cd5-4d6a7c0281f3,Rumah  di Suvarna Sutera. Suvarna Padi. Golf Estate. Cluster Puri Ayu.,3600000000.0,0,Tangerang,3.0,2.0,300.0,230.0,SHM,3300.0,Baru,2.0," Keamanan,  Jogging Track, Kolam Renang,  Taman, Ac,  Jalur Telepon"
https://www.rumah123.com/properti/tangerang/hos10612724/#qid~844e8917-3043-4da9-8cd5-4d6a7c0281f3,Rumah Cluster Graha Raflesia Di Cikupa Bebas Banjir Dekat Curug Harga All In Kpr,630000000.0,0,Tangerang,2.0,2.0,72.0,40.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10612943/#qid~844e8917-3043-4da9-8cd5-4d6a7c0281f3,Rumah Luas Strategis Siap Kpr di Citra Raya Dekat Panongan Harga All In,1440000000.0,0,Tangerang,4.0,1.0,164.0,100.0,SHM,2200.0,0,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10927039/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,Rumah Asri Bebas Banjir Siap Kpr di Citra Raya Cikupa Harga All In,1440000000.0,0,Tangerang,4.0,2.0,164.0,100.0,SHM,2200.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11302015/#qid~38dbf9b9-7fc2-4646-bdd9-bab0cc8409ce,Cluster Andara Suvarna Sutera Siap Huni Semi Furnish Siap Huni,2050000000.0,0,Tangerang,3.0,3.0,180.0,139.0,SHM,0.0,Bagus,2.0,"Taman,  One Gate System, Keamanan 24 jam"
https://www.rumah123.com/properti/tangerang/hos11278335/#qid~a504aed0-5c3c-4f5f-8339-d8321a12bffa,Puri Ayu Suvarna Padi golf estate Hunian modern di Cluster Premium di Suvarna padi golf boulevard,4250000000.0,0,Tangerang,4.0,4.0,420.0,316.0,0,2200.0,Bagus,2.0,"Jogging Track, Tempat Jemuran, One Gate System, Keamanan, Keamanan 24 jam, Track Lari"
https://www.rumah123.com/properti/tangerang/hos10597288/#qid~0d78ec8f-2f33-4d41-aaca-448f4c257d84,Rumah Siap Kpr di Graha Raflesia Cikupa Bebas Banjir Harga All In Nego,630000000.0,0,Tangerang,2.0,2.0,72.0,40.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10142802/#qid~0d78ec8f-2f33-4d41-aaca-448f4c257d84,Rumah Strategis Dekat Tol Cikupa di Suvarna Sutera Harga All In Nego Siap Kpr,960000000.0,0,Tangerang,2.0,1.0,119.0,62.0,SHM,2200.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11141863/#qid~ebd7c4a9-0004-4192-a32e-36a5d90cf998,Dijual Rumah Suvarna Sutera Cluster Eldora Uk.160.190 Cikupa Nego,2900000000.0,0,Tangerang,4.0,3.0,160.0,190.0,Lainnya,4400.0,Bagus,2.0," Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir,  Track Lari, Keamanan 24 jam, Wastafel,  Kolam Renang, Tempat Gym,  Tempat Laundry,  Playground"
https://www.rumah123.com/properti/tangerang/hos8904068/#qid~03faa0cc-66ca-40a2-b278-2bf7fe55b8c1,Sudah Renov Siap Huni Cluster Alam Suvarna Sutera,1850000000.0,0,Tangerang,2.0,2.0,160.0,180.0,0,3500.0,Baru,2.0," Ac, Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11340342/#qid~546937c2-86eb-4bb2-9f2b-b438ef599e9e,Rumah Mewah Siap Huni di Tangerang 900 Jutaan Bisa di Bantu Kpr,968000000.0,0,Tangerang,4.0,2.0,40.0,74.0,SHM,2200.0,Baru,3.0," Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam,  Track Lari, Wastafel,  CCTV,  Kolam Renang,  One Gate System, Tempat Gym,  Playground"
https://www.rumah123.com/properti/tangerang/hos11198621/#qid~216dd44b-abd7-4b0f-9e70-fa95891557fb,Cluster Alam Signature Suvarna Sutera Tangerang,2250000000.0,0,Tangerang,3.0,3.0,160.0,134.0,SHM,3500.0,Baru,2.0," Lapangan Voli,  Keamanan,  Jogging Track,  Taman, CCTV, Lapangan Bola,  Tempat Gym, Lapangan Tenis, Tempat Jemuran, Jalur Telepon,  Lapangan Bulu Tangkis,  Track Lari,  Masjid, Wastafel,  CCTV,  Kolam Renang, Taman,  Lapangan Basket"
https://www.rumah123.com/properti/tangerang/hos10127914/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Diju rumah siap huni di citra raya cikupa,525000000.0,0,Tangerang,3.0,2.0,72.0,72.0,SHM,0.0,Baru,1.0," Keamanan,  Jogging Track, Kolam Renang,  Masjid, Track Lari, Taman"
https://www.rumah123.com/properti/tangerang/hos11112300/#qid~fe216eb2-de17-43ed-ab54-fa3efa7fffc9,Rumah Luas 2 Lantai Sudah Renovasi Semi Furnished SHM,1900000000.0,0,Tangerang,3.0,3.0,180.0,200.0,SHM,4400.0,Sudah Renovasi,2.0,"Tempat Jemuran, Jalur Telepon, Taman, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Track Lari,  Kolam Renang,  One Gate System,  Playground"
https://www.rumah123.com/properti/tangerang/hos11153460/#qid~f92d9c50-dbab-418d-a757-cf9be2836290,Dijual Rumah Lavon 2 Cluster Viridia Uk.54.124 Semi Furnished,1300000000.0,0,Tangerang,3.0,2.0,54.0,124.0,Lainnya,4400.0,Bagus,3.0," Mesin Cuci, Kulkas,  Kitchen Set, Tempat Gym,  Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir,  Track Lari, Keamanan 24 jam, Wastafel,  CCTV,  Kolam Renang,  AC,  Playground"
https://www.rumah123.com/properti/tangerang/hos11013207/#qid~edcaf871-2645-4a99-a2b9-e18cdbb3a3d3,Harga Murah !! Rumah Grandura Lavon Suvarna Sutera Cikupa Tangerang,1400000000.0,0,Tangerang,3.0,2.0,96.0,112.0,0,2200.0,Baru,2.0," Keamanan,  Jogging Track,  Taman, Jalur Telepon, Ac,  Kolam Renang"
https://www.rumah123.com/properti/tangerang/hos11294409/#qid~edcaf871-2645-4a99-a2b9-e18cdbb3a3d3,"JUAL MURAH RUMAH 1 LANTAI DI SUVARNA SUTERA, TANGERANG",980000000.0,0,Tangerang,2.0,1.0,136.0,84.0,SHM,2200.0,Bagus,1.0," Lapangan Voli,  Keamanan,  Tempat Gym, Lapangan Tenis, Jogging Track, Tempat Jemuran, Lapangan Basket,  Lapangan Bulu Tangkis,  Track Lari,  Masjid,  Kolam Renang, Wastafel, Taman"
https://www.rumah123.com/properti/tangerang/hos11364928/#qid~5af0d35a-cace-4bbc-a4a3-8aa0df819f63,Rumah Semi Furnished di Perumahan Suvarna Sutera Cluster Fedora Sudah Renovasi,1000000000.0,0,Tangerang,3.0,2.0,136.0,84.0,SHM,1300.0,Sudah Renovasi,1.0," Jogging Track, Keamanan, Keamanan 24 jam,  Kolam Renang, Track Lari, Taman"
https://www.rumah123.com/properti/tangerang/hos11361900/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,"MURAH BANGET !! JUAL RUGI !! RUMAH BARU DI LAVON 2, CIKUPA, TANGERANG",1050000000.0,0,Tangerang,4.0,3.0,77.0,97.0,Lainnya,2200.0,Baru,2.0," Keamanan, CCTV, Akses Parkir, Wastafel, Taman,  Track Lari, Keamanan 24 jam,  CCTV, Kolam Renang, Lapangan Tenis, Lapangan Bulu Tangkis,  Playground,  Taman,  Tempat Gym, Jogging Track, Tempat Jemuran,  Kolam Renang,  One Gate System,  Tempat Laundry"
https://www.rumah123.com/properti/tangerang/hos11360913/#qid~c984c56a-bc1e-499a-afc7-2d459a55dd65,Suvarna rumah klaster Elysia Cikupa Tangerang,1350000000.0,0,Tangerang,2.0,1.0,160.0,81.0,SHM,2200.0,Bagus,1.0," Jogging Track, Keamanan, Kolam Renang, Track Lari"
https://www.rumah123.com/properti/tangerang/hos10801824/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,"Rumah Furnish 2,5 lantai langka hanya di Lancewood Navapark BSD",7400000000.0,0,Tangerang,4.0,4.0,220.0,285.0,SHM,4400.0,Bagus,3.0," Ac,  Taman, Jogging Track, Keamanan,  CCTV,  Kolam Renang"
https://www.rumah123.com/properti/tangerang/hos7449472/#qid~aaf6d5ee-73c3-49d9-a253-e0f4fd1e2817,Harus laku cepat rumah semi furnish de Park Frangipani BSD,4300000000.0,0,Tangerang,3.0,3.0,220.0,185.0,SHM,4400.0,Bagus,2.0," Keamanan, CCTV,  Jogging Track,  Taman, Keamanan 24 jam, Ac, AC, Track Lari,  Kolam Renang, Taman"
https://www.rumah123.com/properti/tangerang/hos10612851/#qid~031d407f-8703-4950-9c55-5101f432d482,Rumah Asri Siap Huni Bisa Kpr Dekat Bsd di Vila Dago Tol Harga All In,1040000000.0,0,Tangerang,3.0,2.0,72.0,95.0,SHM,2200.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10612817/#qid~031d407f-8703-4950-9c55-5101f432d482,Rumah Siap Huni Bebas Banjir di Grand Serpong 2 Harga All In Bisa Kpr,1590000000.0,0,Tangerang,4.0,3.0,90.0,126.0,SHM,2200.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10613208/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,Rumah Siap Kpr Bebas Banjir di Grand Serpong 2 Dekat Bsd Harga All In,1590000000.0,0,Tangerang,4.0,3.0,90.0,126.0,SHM,2200.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos4758048/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Di Jual Rumah Minimalis 2 Lantai Di Tangerang Selatan Area Strategis,1230000000.0,0,Tangerang,2.0,2.0,71.0,62.0,SHM,2200.0,Baru,2.0," Keamanan, CCTV,  Masjid, Taman,  AC"
https://www.rumah123.com/properti/tangerang/hos11362007/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Hunian Asri Jalan Raya Jombnag Dekat Pintu Toll,588000000.0,0,Tangerang,2.0,1.0,72.0,36.0,SHM,1300.0,Baru,1.0,"Masjid,  Taman, Tempat Jemuran, Keamanan 24 jam, AC, Wastafel, Track Lari,  Akses Parkir,  One Gate System, Taman"
https://www.rumah123.com/properti/tangerang/hos11361707/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rumah Mungil Cantik Termurah Sewilayah Tangsel,588000000.0,0,Tangerang,2.0,1.0,72.0,36.0,SHM,1300.0,Baru,1.0,"Masjid,  Taman, Lapangan Tenis, Tempat Jemuran, Jalur Telepon, Lapangan Bulu Tangkis,  Track Lari, Keamanan 24 jam, AC, Wastafel,  One Gate System"
https://www.rumah123.com/properti/tangerang/hos10978372/#qid~031d407f-8703-4950-9c55-5101f432d482,Rumah 2 Lantai Strategis di Modernland Premier Park Dekat Transmart Harga All In Kpr,4200000000.0,0,Tangerang,6.0,3.0,210.0,300.0,SHM,4400.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10869459/#qid~c1274867-52e5-4813-b501-82bd0ca7a1ad,Rumah Besar Siap Huni Dekat Lippo Karawaci Harga All In Bisa Kpr,3600000000.0,0,Tangerang,2.0,2.0,253.0,138.0,SHM,3500.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10940949/#qid~844e8917-3043-4da9-8cd5-4d6a7c0281f3,Rumah Siap Huni Dekat Lippo Karawaci di Perum Harapan Kita Harga All In Kpr,1440000000.0,0,Tangerang,2.0,2.0,120.0,102.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10613192/#qid~ede15eae-7f52-407b-9fe7-7bdc29376b6a,Rumah 2 Lantai Harga All In Kpr di Binong Permai Dekat Lippo Karawaci,1060000000.0,0,Tangerang,4.0,3.0,106.0,151.0,SHM,1300.0,Bagus,2.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10613132/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,Rumah Siap Kpr Dekat Lippo Karawaci di Karawaci Residence Harga All In,1020000000.0,0,Tangerang,2.0,1.0,90.0,65.0,SHM,1300.0,0,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos10869486/#qid~08a37c61-fef2-482b-9e93-cc7c6038ff5a,Rumah Siap Kpr Dekat Lippo Karawaci Harga All In Bisa Nego,660000000.0,0,Tangerang,3.0,2.0,60.0,72.0,SHM,1300.0,Bagus,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/tangerang/hos11286999/#qid~13a689e4-db18-4650-ac7a-bcfc871025dc,Rumah 2 lantai hanya 5 menit ke tol Karawaci,936000000.0,0,Tangerang,4.0,2.0,72.0,83.0,SHM,2200.0,Bagus,1.0," Keamanan, CCTV,  Jogging Track,  Taman, Kolam Renang, Jalur Telepon, Track Lari,  Kolam Renang"
https://www.rumah123.com/properti/tangerang/hos11203203/#qid~2a385497-fa81-488b-950b-130d655fd22f,Rumah 2 Lantai Baru Unfurnished HGB Kawasan Strategis Karawaci,751000000.0,0,Tangerang,2.0,2.0,83.0,68.0,HGB,2200.0,Baru,2.0,"Jalur Telepon, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Track Lari, Taman,  One Gate System,  AC,  Playground"
https://www.rumah123.com/properti/tangerang/hos8911549/#qid~546937c2-86eb-4bb2-9f2b-b438ef599e9e,Rmh lama 2 lt hanya hitung tanah dilippo karawaci,3000000000.0,0,Tangerang,2.0,2.0,273.0,225.0,SHM,2200.0,Butuh Renovasi,2.0,"Masjid,  Keamanan,  Taman, Jogging Track, Track Lari, Taman"
https://www.rumah123.com/properti/tangerang/hos9118332/#qid~aaf6d5ee-73c3-49d9-a253-e0f4fd1e2817,"Rumah di Lippo Karawaci, Tangerang",1500000000.0,0,Tangerang,4.0,2.0,120.0,180.0,SHM,2200.0,Sudah Renovasi,2.0," Keamanan, Keamanan 24 jam, Ac, AC, Taman"
https://www.rumah123.com/properti/tangerang/hos11358946/#qid~5d5b05f9-ab0d-4774-ae61-bddd6e38b7f0,Rumah di Lippo Karawaci Taman Ubud Kencana SHM,800000000.0,0,Tangerang,2.0,1.0,81.0,57.0,SHM,1300.0,Bagus,1.0," Taman, Keamanan, Akses Parkir, Keamanan 24 jam, Taman,  One Gate System,  Playground"
https://www.rumah123.com/properti/tangerang/hos10994233/#qid~031d407f-8703-4950-9c55-5101f432d482,Rumah Area Tangerang Di Poris Residence Strategis Bebas Banjir Harga All In Kpr,920000000.0,0,Tangerang,3.0,1.0,60.0,54.0,SHM,1300.0,Bagus,2.0,"Keamanan, Taman"
